,close,holding,cash_flows,trades,stoploss,trades_pl,cum_cash_flow,cash
2018-02-11 13:00:00.000,8309.949999999999,1.0,0.0,0.0,0,0.0,-9604.759999999995,4210.650000000005
2018-02-11 13:05:00.000,8340.06,1.0,0.0,0.0,0,0.0,-9604.759999999995,4210.650000000005
2018-02-11 13:10:00.000,8330.0,1.0,0.0,0.0,0,0.0,-9604.759999999995,4210.650000000005
2018-02-11 13:15:00.000,8339.5,1.0,0.0,0.0,0,0.0,-9604.759999999995,4210.650000000005
2018-02-11 13:20:00.000,8277.0,1.0,0.0,0.0,0,0.0,-9604.759999999995,4210.650000000005
2018-02-11 13:25:00.000,8249.84,1.0,0.0,0.0,0,0.0,-9604.759999999995,4210.650000000005
2018-02-11 13:30:00.000,8247.0,1.0,0.0,0.0,0,0.0,-9604.759999999995,4210.650000000005
2018-02-11 13:35:00.000,8230.07,1.0,0.0,0.0,0,0.0,-9604.759999999995,4210.650000000005
2018-02-11 13:40:00.000,8235.8,1.0,0.0,0.0,0,0.0,-9604.759999999995,4210.650000000005
2018-02-11 13:45:00.000,8288.67,0.0,8288.67,-1.0,0,0.020692975791287038,-1316.0899999999947,12499.320000000005
2018-02-11 13:50:00.000,8241.84,0.0,0.0,0.0,0,0.0,-1316.0899999999947,12499.320000000005
2018-02-11 13:55:00.000,8229.92,0.0,0.0,0.0,0,0.0,-1316.0899999999947,12499.320000000005
2018-02-11 14:00:00.000,8226.92,0.0,0.0,0.0,0,0.0,-1316.0899999999947,12499.320000000005
2018-02-11 14:05:00.000,8194.77,0.0,0.0,0.0,0,0.0,-1316.0899999999947,12499.320000000005
2018-02-11 14:10:00.000,8219.75,0.0,0.0,0.0,0,0.0,-1316.0899999999947,12499.320000000005
2018-02-11 14:15:00.000,8247.5,0.0,0.0,0.0,0,0.0,-1316.0899999999947,12499.320000000005
2018-02-11 14:20:00.000,8233.99,0.0,0.0,0.0,0,0.0,-1316.0899999999947,12499.320000000005
2018-02-11 14:25:00.000,8309.0,0.0,0.0,0.0,0,0.0,-1316.0899999999947,12499.320000000005
2018-02-11 14:30:00.000,8322.42,0.0,0.0,0.0,0,0.0,-1316.0899999999947,12499.320000000005
2018-02-11 14:35:00.000,8396.0,1.0,-8396.0,1.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 14:40:00.000,8380.34,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 14:45:00.000,8359.949999999999,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 14:50:00.000,8418.0,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 14:55:00.000,8435.0,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:00:00.000,8407.83,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:05:00.000,8385.0,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:10:00.000,8410.56,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:15:00.000,8415.12,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:20:00.000,8381.0,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:25:00.000,8372.09,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:30:00.000,8369.220000000001,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:35:00.000,8395.0,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:40:00.000,8370.0,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:45:00.000,8384.0,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:50:00.000,8415.93,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 15:55:00.000,8449.859999999999,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 16:00:00.000,8418.6,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 16:05:00.000,8446.98,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 16:10:00.000,8500.11,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 16:15:00.000,8452.05,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 16:20:00.000,8414.449999999999,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 16:25:00.000,8312.69,1.0,0.0,0.0,0,0.0,-9712.089999999995,4103.320000000005
2018-02-11 16:30:00.000,8287.88,0.0,8287.88,-1.0,0,-0.012877560743211114,-1424.2099999999955,12391.200000000004
2018-02-11 16:35:00.000,8326.630000000001,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 16:40:00.000,8300.02,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 16:45:00.000,8262.730000000001,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 16:50:00.000,8281.130000000001,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 16:55:00.000,8309.94,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:00:00.000,8341.98,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:05:00.000,8314.91,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:10:00.000,8330.640000000001,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:15:00.000,8237.4,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:20:00.000,8209.02,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:25:00.000,8220.0,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:30:00.000,8204.0,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:35:00.000,8260.130000000001,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:40:00.000,8234.56,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:45:00.000,8179.44,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:50:00.000,8172.96,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 17:55:00.000,8202.84,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:00:00.000,8229.98,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:05:00.000,8251.08,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:10:00.000,8256.25,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:15:00.000,8273.51,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:20:00.000,8221.2,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:25:00.000,8212.19,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:30:00.000,8204.68,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:35:00.000,8265.18,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:40:00.000,8273.869999999999,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:45:00.000,8246.08,0.0,0.0,0.0,0,0.0,-1424.2099999999955,12391.200000000004
2018-02-11 18:50:00.000,8258.94,1.0,-8258.94,1.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 18:55:00.000,8313.33,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:00:00.000,8313.99,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:05:00.000,8299.98,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:10:00.000,8349.82,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:15:00.000,8349.99,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:20:00.000,8348.1,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:25:00.000,8360.25,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:30:00.000,8321.16,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:35:00.000,8327.02,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:40:00.000,8280.6,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:45:00.000,8268.09,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:50:00.000,8277.140000000001,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 19:55:00.000,8285.0,1.0,0.0,0.0,0,0.0,-9683.149999999996,4132.260000000004
2018-02-11 20:00:00.000,8258.349999999999,0.0,8258.349999999999,-1.0,0,-7.143773898365957e-05,-1424.7999999999975,12390.610000000002
2018-02-11 20:05:00.000,8252.29,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:10:00.000,8235.07,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:15:00.000,8239.98,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:20:00.000,8280.0,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:25:00.000,8270.0,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:30:00.000,8244.08,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:35:00.000,8230.0,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:40:00.000,8255.99,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:45:00.000,8268.0,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:50:00.000,8275.0,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 20:55:00.000,8246.92,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 21:00:00.000,8253.99,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 21:05:00.000,8240.11,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 21:10:00.000,8285.0,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 21:15:00.000,8286.630000000001,0.0,0.0,0.0,0,0.0,-1424.7999999999975,12390.610000000002
2018-02-11 21:20:00.000,8331.03,1.0,-8331.03,1.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 21:25:00.000,8284.230000000001,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 21:30:00.000,8295.67,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 21:35:00.000,8326.0,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 21:40:00.000,8333.0,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 21:45:00.000,8317.33,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 21:50:00.000,8275.32,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 21:55:00.000,8315.49,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 22:00:00.000,8301.0,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 22:05:00.000,8301.01,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 22:10:00.000,8312.0,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 22:15:00.000,8299.0,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 22:20:00.000,8301.75,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 22:25:00.000,8262.91,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 22:30:00.000,8285.130000000001,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 22:35:00.000,8291.359999999999,1.0,0.0,0.0,0,0.0,-9755.829999999998,4059.5800000000017
2018-02-11 22:40:00.000,8296.32,0.0,8296.32,-1.0,0,-0.004166351579576677,-1459.5099999999984,12355.900000000001
2018-02-11 22:45:00.000,8299.4,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 22:50:00.000,8266.62,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 22:55:00.000,8283.92,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:00:00.000,8287.630000000001,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:05:00.000,8290.58,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:10:00.000,8202.1,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:15:00.000,8149.95,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:20:00.000,8074.660000000001,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:25:00.000,8080.2699999999995,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:30:00.000,8114.01,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:35:00.000,8103.0,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:40:00.000,8093.0,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:45:00.000,8055.150000000001,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:50:00.000,8075.01,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-11 23:55:00.000,8063.88,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-12 00:00:00.000,8117.84,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-12 00:05:00.000,8146.0,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-12 00:10:00.000,8100.0,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-12 00:15:00.000,8117.39,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-12 00:20:00.000,8168.99,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-12 00:25:00.000,8174.0,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-12 00:30:00.000,8223.8,0.0,0.0,0.0,0,0.0,-1459.5099999999984,12355.900000000001
2018-02-12 00:35:00.000,8220.0,1.0,-8220.0,1.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 00:40:00.000,8207.99,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 00:45:00.000,8184.99,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 00:50:00.000,8172.48,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 00:55:00.000,8198.42,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:00:00.000,8223.54,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:05:00.000,8179.92,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:10:00.000,8180.0,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:15:00.000,8200.04,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:20:00.000,8225.42,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:25:00.000,8315.76,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:30:00.000,8374.97,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:35:00.000,8398.89,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:40:00.000,8363.96,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:45:00.000,8319.79,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:50:00.000,8281.67,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 01:55:00.000,8345.51,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:00:00.000,8321.67,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:05:00.000,8330.949999999999,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:10:00.000,8319.869999999999,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:15:00.000,8381.140000000001,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:20:00.000,8390.0,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:25:00.000,8411.09,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:30:00.000,8460.25,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:35:00.000,8447.0,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:40:00.000,8440.7,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:45:00.000,8454.15,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:50:00.000,8455.0,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 02:55:00.000,8518.0,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:00:00.000,8495.04,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:05:00.000,8465.0,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:10:00.000,8479.09,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:15:00.000,8460.18,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:20:00.000,8479.88,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:25:00.000,8451.39,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:30:00.000,8479.81,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:35:00.000,8475.12,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:40:00.000,8468.89,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:45:00.000,8440.31,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:50:00.000,8484.89,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 03:55:00.000,8479.99,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 04:00:00.000,8519.93,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 04:05:00.000,8520.99,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 04:10:00.000,8517.97,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 04:15:00.000,8445.0,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 04:20:00.000,8465.89,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 04:25:00.000,8472.06,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 04:30:00.000,8479.67,1.0,0.0,0.0,0,0.0,-9679.509999999998,4135.9000000000015
2018-02-12 04:35:00.000,8465.96,0.0,8465.96,-1.0,0,0.0299221411192212,-1213.5499999999993,12601.86
2018-02-12 04:40:00.000,8464.96,0.0,0.0,0.0,0,0.0,-1213.5499999999993,12601.86
2018-02-12 04:45:00.000,8475.0,0.0,0.0,0.0,0,0.0,-1213.5499999999993,12601.86
2018-02-12 04:50:00.000,8502.12,0.0,0.0,0.0,0,0.0,-1213.5499999999993,12601.86
2018-02-12 04:55:00.000,8489.94,0.0,0.0,0.0,0,0.0,-1213.5499999999993,12601.86
2018-02-12 05:00:00.000,8476.61,1.0,-8476.61,1.0,0,0.0,-9690.16,4125.25
2018-02-12 05:05:00.000,8470.38,1.0,0.0,0.0,0,0.0,-9690.16,4125.25
2018-02-12 05:10:00.000,8418.99,0.0,8418.99,-1.0,0,-0.006797528729055702,-1271.17,12544.24
2018-02-12 05:15:00.000,8425.0,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 05:20:00.000,8414.99,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 05:25:00.000,8415.0,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 05:30:00.000,8411.78,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 05:35:00.000,8368.9,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 05:40:00.000,8364.91,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 05:45:00.000,8408.0,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 05:50:00.000,8374.99,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 05:55:00.000,8385.01,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 06:00:00.000,8441.28,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 06:05:00.000,8417.07,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 06:10:00.000,8427.99,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 06:15:00.000,8468.9,0.0,0.0,0.0,0,0.0,-1271.17,12544.24
2018-02-12 06:20:00.000,8460.08,1.0,-8460.08,1.0,0,0.0,-9731.25,4084.16
2018-02-12 06:25:00.000,8430.0,1.0,0.0,0.0,0,0.0,-9731.25,4084.16
2018-02-12 06:30:00.000,8422.0,1.0,0.0,0.0,0,0.0,-9731.25,4084.16
2018-02-12 06:35:00.000,8430.27,1.0,0.0,0.0,0,0.0,-9731.25,4084.16
2018-02-12 06:40:00.000,8421.97,1.0,0.0,0.0,0,0.0,-9731.25,4084.16
2018-02-12 06:45:00.000,8428.99,0.0,8428.99,-1.0,0,-0.003674906147459578,-1302.2600000000002,12513.15
2018-02-12 06:50:00.000,8414.140000000001,0.0,0.0,0.0,0,0.0,-1302.2600000000002,12513.15
2018-02-12 06:55:00.000,8433.0,1.0,-8433.0,1.0,0,0.0,-9735.26,4080.1499999999996
2018-02-12 07:00:00.000,8379.99,0.0,8379.99,-1.0,0,-0.006286019210245519,-1355.2700000000004,12460.14
2018-02-12 07:05:00.000,8400.0,0.0,0.0,0.0,0,0.0,-1355.2700000000004,12460.14
2018-02-12 07:10:00.000,8417.66,0.0,0.0,0.0,0,0.0,-1355.2700000000004,12460.14
2018-02-12 07:15:00.000,8474.0,1.0,-8474.0,1.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 07:20:00.000,8514.0,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 07:25:00.000,8532.0,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 07:30:00.000,8499.75,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 07:35:00.000,8491.04,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 07:40:00.000,8512.01,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 07:45:00.000,8490.0,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 07:50:00.000,8465.0,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 07:55:00.000,8473.76,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:00:00.000,8486.17,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:05:00.000,8558.869999999999,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:10:00.000,8700.9,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:15:00.000,8677.7,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:20:00.000,8699.26,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:25:00.000,8737.77,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:30:00.000,8720.04,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:35:00.000,8683.18,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:40:00.000,8776.1,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:45:00.000,8768.99,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:50:00.000,8745.41,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 08:55:00.000,8758.0,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:00:00.000,8770.1,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:05:00.000,8816.0,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:10:00.000,8779.88,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:15:00.000,8761.01,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:20:00.000,8714.849999999999,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:25:00.000,8689.0,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:30:00.000,8710.84,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:35:00.000,8723.27,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:40:00.000,8751.730000000001,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:45:00.000,8729.94,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:50:00.000,8750.0,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
2018-02-12 09:55:00.000,8768.43,1.0,0.0,0.0,0,0.0,-9829.27,3986.1399999999994
